Date,Short Name,Bid,Offer,Last,Close,High,Low,Open,Chg. Today,Vol. Today,Num. Trades
2020-11-11,OSH,7,10,7,7,7,7,0,0,1200,1
2020-11-12,OSH,7,10,7,7,0,0,0,0,0,0
2020-11-13,OSH,7,10,7,7,0,0,0,0,0,0
2020-11-16,OSH,7,10,7,7,0,0,0,0,0,0
2020-11-17,OSH,7,10,7,7,0,0,0,0,0,0
2020-11-18,OSH,7,10,7,7,0,0,0,0,0,0
2020-11-19,OSH,7,0,9.3,9.3,9.3,9.3,0,2.3,2285,3
2020-11-20,OSH,7,0,0,9.3,0,0,0,0,0,0
2020-11-23,OSH,7,0,0,9.3,0,0,0,0,0,0
2020-11-24,OSH,9.3,0,9.3,9.3,9.3,9.3,0,0,713,4
2020-11-25,OSH,9.3,0,9.3,9.3,9.3,9.3,0,0,0,0
2020-11-26,OSH,9.3,0,9.3,9.3,9.3,9.3,0,0,0,0
2020-11-27,OSH,9.3,0,9.3,9.3,9.3,9.3,0,0,0,0
2020-11-30,OSH,9.3,0,9.3,9.3,9.3,9.3,0,0,0,0
2020-12-01,OSH,9.3,0,9.3,9.3,9.3,9.3,0,0,0,0
2020-12-02,OSH,9.3,0,9.3,9.3,9.3,9.3,0,0,700,4
2020-12-03,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0.2,377,1
2020-12-04,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-07,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-08,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-09,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-10,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-11,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-14,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-15,OSH,9.5,10,9.5,9.5,9.5,9.5,0,0,0,0
2020-12-16,OSH,9.5,10,9.5,9.5,9.51,9.5,0,0,570,3
2020-12-17,OSH,9.5,10,9.5,9.5,9.51,9.5,0,0,0,0
2020-12-18,OSH,9.51,10,9.5,9.5,9.51,9.5,0,0,0,0
2020-12-21,OSH,9.52,10,9.52,9.52,9.52,9.52,0,0.02,1150,2
2020-12-22,OSH,9.52,10,9.52,9.52,10,9.52,0,0,2038,5
2020-12-23,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2020-12-24,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2020-12-28,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2020-12-29,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2020-12-30,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2020-12-31,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2021-01-01,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2021-01-04,OSH,9.52,10,9.52,9.52,10,9.52,0,0,0,0
2021-01-05,OSH,9.52,0,9.52,9.52,10,9.52,0,0,2242,3
2021-01-06,OSH,9.52,0,9.52,9.52,10,9.52,0,0,0,0
2021-01-07,OSH,9.52,0,9.52,9.52,10,9.52,0,0,0,0
2021-01-08,OSH,9.52,0,9.52,9.52,10,9.52,0,0,0,0
2021-01-11,OSH,9.52,0,9.52,9.52,10,9.52,0,0,0,0
2021-01-12,OSH,9.52,0,9.52,9.52,10,9.52,0,0,0,0
2021-01-13,OSH,9.55,0,9.52,9.52,9.52,9.52,0,0,1243,2
2021-01-14,OSH,9.55,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-15,OSH,9.55,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-18,OSH,9.55,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-19,OSH,9.6,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-20,OSH,9.6,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-21,OSH,9.6,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-22,OSH,9.6,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-25,OSH,9.65,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-26,OSH,9.7,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-27,OSH,9.7,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-28,OSH,9.7,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-01-29,OSH,9.7,0,9.52,9.52,9.52,9.52,0,0,0,0
